user1,user2
4371,2059
4371,5711
4371,59
4371,3448
4371,2561
4371,9476
4371,1185
4371,6636
4371,8045
4371,2540
4371,8851
4832,33
4832,3375
4832,1989
4832,8006
4832,4221
4832,7059
4832,6643
4832,294
4832,4989
4832,2066
4832,6488
4832,5313
4832,7051
4832,7624
4832,3342
4832,2948
4832,5254
4832,3401
4832,4550
4832,3507
4832,3261
4832,7965
4832,8290
4832,10813
4832,2059
4832,3300
4832,10509
4832,10113
4832,7263
4832,7671
4832,8989
4832,4796
4832,2819
4832,6894
4832,9780
4832,4169
4832,9444
4832,9476
4832,11243
4832,5894
4832,3298
4832,3326
4832,6062
4832,4144
4832,7924
4832,230
4832,10077
4832,2387
4832,1859
4832,10599
4832,7673
4832,2237
4832,5394
4832,6794
4832,10188
4832,2025
4832,4126
4832,7252
4832,3477
4832,9652
4832,2359
4832,10380
4832,8045
4832,2540
4832,10663
4832,9472
4832,9156
4832,8789
4832,5243
4832,10591
4832,8433
3448,33
3448,1111
3448,5715
3448,10320
3448,1278
3448,5962
3448,3801
3448,2646
3448,502
3448,10509
3448,10113
3448,9921
3448,3293
3448,4394
3448,10599
3448,4371
3448,9476
3448,5894
3448,2359
3448,10591
3448,1982
3448,1336
3448,5723
3448,4332
10814,2403
10814,8045
10814,11297
2403,10814
11297,10814
11297,3713
11297,8045
2094,2008
2094,149
2094,10973
2094,10956
2094,8045
2094,9499
2094,10858
2094,11137
2094,2256
2094,4125
2094,9311
2008,2094
2008,5915
2008,759
2008,1558
2008,9493
2008,2533
2008,7681
2008,9398
2008,6886
2008,10564
2008,4509
2008,6883
2008,1917
2008,8045
2008,7265
2008,4125
149,2094
149,3338
149,6202
149,3463
149,3282
149,602
149,8955
149,8999
149,7999
149,3545
149,7135
149,10564
149,1130
149,4509
149,8135
149,10967
149,2149
149,1948
149,2303
149,10391
149,9472
149,7599
149,8744
149,8692
149,9602
149,10582
149,2597
149,2256
149,4252
149,5612
149,7912
149,9398
149,8777
149,11167
149,5256
149,7231
149,10363
149,2214
149,7078
149,3529
149,1558
149,8642
149,234
149,10956
149,8177
149,553
149,3491
149,8779
149,7670
149,8220
149,8942
149,5233
149,2464
149,9955
149,8073
149,5315
149,11064
149,8045
149,6512
149,9039
149,3347
149,4337
149,4149
149,1336
149,11250
149,2182
149,2342
10973,2094
10973,5915
10973,3332
10973,10255
10973,11250
10973,330
10973,8045
10956,2094
10956,10845
10956,9499
10956,8777
10956,11167
10956,7231
10956,8910
10956,3361
10956,9389
10956,2256
10956,3491
10956,4149
10956,3371
10956,8045
10956,10582
10956,2533
10956,149
10956,4125
9499,2094
9499,10845
9499,10437
9499,10746
9499,6499
9499,7599
9499,11250
9499,11012
9499,2256
9499,7135
9499,10363
9499,5612
9499,9986
9499,8942
9499,9602
9499,10115
9499,10582
9499,1876
9499,10956
9499,9325
9499,7912
9499,10255
9499,5256
10858,2094
10858,8584
10858,9881
10858,8692
10858,2256
10858,8045
10858,9472
10858,2342
11137,2094
11137,3371
11137,8045
11137,4125
2256,2094
2256,3282
2256,7014
2256,9499
2256,8999
2256,7999
2256,149
2256,10746
2256,8777
2256,5612
2256,6752
2256,9311
2256,5249
2256,9986
2256,2214
2256,2272
2256,4125
2256,4337
2256,10053
2256,10277
2256,9141
2256,8766
2256,10582
2256,7912
2256,10255
2256,9646
2256,9602
2256,8642
2256,10956
2256,5315
2256,5646
2256,3341
2256,10858
2256,4149
2256,3371
4125,2094
4125,8584
4125,3463
4125,10342
4125,3282
4125,602
4125,2143
4125,8955
4125,6018
4125,3545
4125,1876
4125,10784
4125,10746
4125,8777
4125,7127
4125,6207
4125,6631
4125,11230
4125,10081
4125,1069
4125,983
4125,3740
4125,5249
4125,2604
4125,7365
4125,8611
4125,2214
4125,2272
4125,3370
4125,5328
4125,1048
4125,2256
4125,4177
4125,9389
4125,10845
4125,330
4125,3322
4125,3361
4125,1130
4125,9066
4125,2734
4125,2776
4125,8135
4125,2303
4125,5876
4125,8692
4125,4162
4125,10956
4125,8177
4125,6459
4125,9951
4125,3491
4125,5678
4125,8779
4125,11137
4125,7670
4125,5250
4125,7681
4125,5999
4125,8942
4125,9398
4125,3231
4125,2661
4125,7492
4125,6937
4125,6400
4125,5401
4125,6619
4125,2809
4125,10967
4125,2597
4125,2464
4125,9246
4125,9955
4125,8073
4125,10303
4125,10564
4125,3341
4125,2008
4125,6512
4125,3347
4125,4337
4125,3349
4125,8860
4125,4149
4125,3371
4125,1336
9311,2094
9311,7014
9311,1876
9311,8777
9311,5612
9311,4337
9311,11114
9311,2256
9311,9389
9311,8075
9311,8942
9311,8860
9311,6999
9311,1948
9311,9193
9311,7912
9311,8797
9311,4252
9311,11012
9311,10582
9311,9398
9311,11250
6714,8045
7541,8045
7541,9974
7541,10714
7541,5294
7541,4193
7541,4058
7541,4295
7541,9429
7541,4823
7541,1457
7541,7379
7541,1140
7541,8788
9974,7541
10714,7541
10714,8755
10714,7311
10714,8075
10714,4766
10714,9070
10714,2244
10714,8606
10714,519
10714,6333
10714,10755
10714,7080
10714,9182
10714,11121
10714,9472
10714,8659
10714,7903
10714,8045
5294,7541
5294,331
5294,7552
5294,4295
5294,8486
5294,8045
5294,6999
4193,7541
4193,8220
4058,7541
4058,2119
4058,8490
4058,7829
4058,744
4058,5567
4058,1174
4058,7763
4058,1327
4058,2612
4058,8060
4058,5900
4058,365
4058,9774
4058,3133
4058,5831
4058,5001
4058,3014
4058,3006
4058,1808
4295,7541
4295,11123
4295,8319
4295,5294
4295,8045
4295,6788
4295,8788
4823,7541
7379,7541
7379,11089
7379,8045
1140,7541
1140,4445
1140,8454
1140,7525
1140,1904
1140,7590
1140,712
1140,3829
1140,793
1140,2643
1140,10282
1140,7488
1140,1042
1140,9806
1140,1967
1140,2467
1140,5516
1140,5282
1140,7844
1140,345
1140,9525
1140,8020
1140,2273
1140,3241
1140,7490
1140,2762
1140,8712
1140,8992
1140,2417
1140,7078
1140,689
1140,6785
1140,1229
1140,10899
1140,903
1140,289
1140,403
1140,1241
1140,10492
1140,9900
1140,9354
1140,4923
1140,3872
1140,2268
1140,10208
1140,1354
1140,4007
1140,10822
1140,8378
1140,1057
1140,6008
1140,8183
1140,9535
1140,253
1140,10915
1140,9429
1140,7375
1140,367
1140,1408
1140,7651
1140,10848
1140,6877
1140,7838
1140,5816
1140,8541
1140,3564
1140,10422
1140,5866
1140,2843
1140,4450
1140,2516
1140,7729
1140,9970
1140,10430
4211,4982
4211,9127
4982,4211
4982,8116
4982,5474
4982,10873
4982,8549
4982,6359
4982,2568
4982,9881
4982,3117
4982,8065
4982,8495
4982,3805
4982,9127
4982,1105
4982,10961
4982,5140
4982,8045
4982,3284
9127,4211
9127,3076
9127,6283
9127,8116
9127,5474
9127,1451
9127,10873
9127,3510
9127,6410
9127,2508
9127,471
9127,10442
9127,4554
9127,3031
9127,6359
9127,3117
9127,2852
9127,5905
9127,5358
9127,5416
9127,4982
9127,3284
9127,11200
9127,1105
9127,9654
9127,11147
5750,3842
5750,8409
5750,8045
5750,6927
5750,881
5750,4368
5750,8244
5750,1511
5750,11211
5750,4703
5750,9725
3842,5750
3842,5292
3842,10451
3842,10133
3842,8787
3842,8409
3842,6935
3842,881
3842,9576
3842,5728
3842,5939
3842,10086
3842,6151
3842,5988
3842,9294
3842,1093
3842,2817
3842,1499
3842,4325
3842,7763
3842,9725
3842,8045
3842,10815
8409,5750
8409,7167
8409,3555
8409,10133
8409,3842
8409,10974
8409,2304
8409,9122
8409,5939
8409,8045
8409,1877
8409,4928
8409,881
8409,7642
8409,1737
8409,2373
8409,1511
8409,1093
8409,11064
8409,5066
8409,9294
8409,7070
8409,3520
8409,3014
6927,5750
6927,1175
6927,2859
6927,5133
6927,881
6927,361
6927,11113
6927,4368
6927,8624
6927,7511
6927,8220
6927,8547
6927,3623
6927,8773
6927,10174
6927,9146
6927,107
881,5750
881,1813
881,2238
881,3039
881,10133
881,8409
881,5800
881,5686
881,7422
881,10149
881,2381
881,3842
881,1820
881,5939
881,10958
881,8045
881,6927
881,5728
881,2917
881,9576
881,4368
881,4023
881,1511
881,2817
881,11064
881,9294
881,8659
881,2941
881,10086
881,1380
881,9055
881,3284
881,3014
4368,5750
4368,1175
4368,6852
4368,9725
4368,6143
4368,881
4368,6927
4368,5409
4368,8244
4368,4023
4368,9764
4368,513
4368,3014
4368,5094
4368,9122
4368,531
4368,8547
8244,5750
8244,4472
8244,6852
8244,9498
8244,5368
8244,11113
8244,4368
8244,4925
8244,5453
8244,8547
8244,4023
8244,3014
8244,4937
8244,9725
8244,9146
8244,3680
1511,5750
1511,7167
1511,2687
1511,10133
1511,8409
1511,5800
1511,881
1511,1877
1511,6242
1511,9437
1511,890
1511,3773
1511,5066
1511,11185
1511,10110
1511,2941
1511,672
1511,8045
1511,251
1511,5728
1511,11064
11211,5750
11211,5416
11211,10994
11211,8953
11211,9414
11211,1320
11211,9467
11211,2131
11211,7316
11211,2925
11211,11322
11211,8638
11211,3190
11211,9908
11211,139
11211,10728
11211,1174
11211,9832
11211,10789
11211,10315
11211,2461
11211,8547
11211,2690
11211,10045
11211,6156
11211,9381
11211,8774
11211,6105
11211,10119
11211,9743
4703,5750
4703,3704
4703,10133
4703,5523
4703,5800
4703,5293
4703,9576
4703,5939
4703,8045
4703,8220
4703,6025
9725,5750
9725,4472
9725,9012
9725,8337
9725,9462
9725,7125
9725,2859
9725,1451
9725,9642
9725,8414
9725,5133
9725,6852
9725,6792
9725,8128
9725,2292
9725,2603
9725,8624
9725,2284
9725,7461
9725,5653
9725,5451
9725,9146
9725,7511
9725,1508
9725,5642
9725,5409
9725,8773
9725,10531
9725,45
9725,9456
9725,5283
9725,10299
9725,4368
9725,3348
9725,4501
9725,9832
9725,5289
9725,3108
9725,4533
9725,10789
9725,2941
9725,3014
9725,3630
9725,9441
9725,3909
9725,6784
9725,5368
9725,11113
9725,4036
9725,4925
9725,10174
9725,513
9725,7328
9725,5453
9725,3623
9725,4023
9725,1093
9725,8244
9725,3842
9725,6042
9725,107
9725,3680
2119,9601
2119,1826
2119,10657
2119,2813
2119,1326
2119,2966
2119,1383
2119,3158
2119,9467
2119,5143
2119,5224
2119,10148
2119,10766
2119,4058
2119,8764
2119,5546
2119,4756
2119,3775
2119,10980
2119,7747
2119,7456
2119,1084
2119,6588
2119,8846
2119,1557
2119,3664
2119,6552
2119,9086
2119,10167
2119,10548
2119,11283
2119,3060
2119,6121
2119,6824
2119,11323
2119,8609
2119,5949
2119,5363
2119,2726
2119,2600
2119,1044
2119,76
9601,2119
9601,8274
9601,575
9601,8045
1826,2119
1826,6372
1826,4756
1826,2726
1826,8045
10657,2119
10657,8609
10657,4756
10657,1557
10657,8045
2813,2119
2813,11092
2813,9467
2813,8212
2813,8660
2813,10336
2813,2463
2813,10533
2813,4749
2813,6156
2813,8220
2813,1457
2813,8045
2813,9621
1326,2119
1326,4038
1326,8846
1326,9736
1326,7695
1326,6824
1326,1457
1326,9181
1326,8045
2966,2119
2966,3660
2966,1500
2966,5765
2966,1471
2966,10224
2966,2319
2966,7330
2966,5347
2966,11045
2966,8347
2966,4766
2966,6866
1383,2119
1383,9086
1383,575
1383,9708
1383,10980
1383,7747
1383,3775
1383,10789
3158,2119
3158,8572
3158,4651
3158,8045
3158,7020
9467,2119
9467,5184
9467,101
9467,9271
9467,4015
9467,11211
9467,9257
9467,8274
9467,10533
9467,10766
9467,7807
9467,2813
9467,8406
9467,3720
9467,7890
9467,10789
5143,2119
5143,5493
5143,6822
5143,6027
5143,8385
5143,588
5143,1474
5143,1492
5143,3060
5143,1703
5143,3444
5143,11323
5143,8609
5143,1663
5143,1687
5143,11114
5143,10789
5143,8973
5143,9859
5143,8766
5143,1839
5143,5037
5143,1814
5143,6156
5143,1557
5143,1457
5143,10200
5143,3141
5143,6552
5224,2119
5224,915
5224,9758
5224,1478
5224,9140
5224,10958
5224,656
5224,9018
5224,6031
5224,5736
5224,8286
5224,9279
5224,3682
5224,7695
5224,6824
5224,3759
5224,3284
5224,6010
5224,3417
5224,8045
10148,2119
10148,251
10148,11064
10148,2723
10148,8045
10148,9122
10766,2119
10766,9481
10766,9467
10766,5570
10766,11323
10766,72
10766,8764
10766,754
10766,10789
10766,4756
10766,10167
10766,6156
10766,3775
10766,10187
10766,8045
10766,76
10766,10200
10766,3284
10766,10915
10766,6422
10766,9736
8764,2119
8764,9373
8764,6054
8764,9481
8764,6027
8764,9529
8764,2723
8764,72
8764,8395
8764,10789
8764,6551
8764,8685
8764,6156
8764,10766
8764,9381
8764,7747
8764,8950
8764,11323
8764,1457
5546,2119
5546,7763
4756,2119
4756,11066
4756,6824
4756,8609
4756,1826
4756,10657
4756,10766
4756,8045
3775,2119
3775,1559
3775,9271
3775,6023
3775,26
3775,11322
3775,6074
3775,9397
3775,10958
3775,1383
3775,10685
3775,2450
3775,8150
3775,6155
3775,10766
3775,8547
3775,6723
3775,4670
3775,1721
3775,9302
3775,7890
3775,10103
3775,1477
3775,76
3775,1457
3775,6866
3775,7747
3775,10315
3775,10789
3775,6422
3775,6156
10980,2119
10980,3105
10980,1383
7747,2119
7747,5416
7747,5534
7747,5150
7747,6871
7747,3660
7747,6054
7747,6655
7747,6290
7747,9271
7747,2765
7747,2804
7747,4284
7747,1597
7747,9257
7747,7603
7747,26
7747,9159
7747,3241
7747,101
7747,11322
7747,8100
7747,6074
7747,619
7747,7176
7747,11323
7747,1383
7747,8764
7747,10835
7747,7177
7747,5184
7747,6430
7747,6723
7747,3775
7747,10846
7747,10915
7747,9708
7747,1599
7747,1450
7747,1740
7747,1279
7747,6422
7747,724
7747,6105
7747,7555
7747,2657
7747,6156
7747,397
7747,7995
7747,9373
7747,4316
7747,6824
7747,8150
7747,3318
7747,10315
7747,3738
7747,6552
7747,10789
7456,2119
7456,8609
7456,5363
7456,9269
7456,8045
7456,2807
1084,2119
6588,2119
6588,6158
6588,8120
6588,2722
6588,1418
6588,1760
6588,7555
6588,4076
6588,9278
6588,1457
8846,2119
8846,8925
8846,1326
8846,4004
8846,1965
8846,7931
8846,11131
8846,7817
8846,8045
1557,2119
1557,3088
1557,10334
1557,2449
1557,8925
1557,4089
1557,5573
1557,6121
1557,2350
1557,8609
1557,11096
1557,591
1557,1243
1557,874
1557,9092
1557,944
1557,10657
1557,10835
1557,5949
1557,6430
1557,5143
1557,2726
1557,1369
1557,10167
1557,9535
1557,6174
1557,10333
1557,7573
1557,1279
1557,4405
1557,2807
1557,9157
3664,2119
3664,1786
3664,7193
3664,944
3664,9918
3664,5096
3664,5188
3664,10393
3664,6552
6552,2119
6552,5015
6552,1005
6552,3987
6552,6695
6552,7507
6552,465
6552,1299
6552,10008
6552,8663
6552,176
6552,10088
6552,5738
6552,7265
6552,8096
6552,2902
6552,3664
6552,789
6552,5143
6552,5066
6552,10167
6552,10915
6552,10200
6552,1760
6552,1740
6552,9681
6552,6866
6552,1521
6552,623
6552,5625
6552,9736
6552,5915
6552,6284
6552,7747
9086,2119
9086,10157
9086,6843
9086,1383
9086,10439
9086,7651
9086,10958
9086,8381
9086,579
10167,2119
10167,2564
10167,9748
10167,7121
10167,2620
10167,4738
10167,10357
10167,4848
10167,3171
10167,10766
10167,10993
10167,441
10167,8045
10167,9069
10167,6156
10167,1618
10167,1557
10167,6824
10167,676
10167,6552
10599,3375
10599,7243
10599,4221
10599,5928
10599,4129
10599,3451
10599,2262
10599,6643
10599,7159
10599,6490
10599,4233
10599,294
10599,9078
10599,5715
10599,10320
10599,2948
10599,5254
10599,2802
10599,3801
10599,7965
10599,4978
10599,10509
10599,10113
10599,4663
10599,9508
10599,3302
10599,6651
10599,790
10599,4139
10599,6894
10599,3448
10599,10411
10599,2109
10599,9476
10599,3662
10599,4250
10599,7392
10599,3744
10599,8149
10599,2354
10599,3424
10599,8566
10599,4144
10599,2548
10599,2387
10599,2540
10599,9953
10599,3685
10599,5879
10599,5243
10599,7673
10599,9571
10599,2305
10599,2359
10599,5313
10599,2066
10599,2294
10599,10380
10599,10482
10599,3817
10599,6199
10599,10591
10599,10663
10599,2237
10599,2460
10599,6488
10599,4832
10599,5723
4126,3375
4126,8558
4126,7051
4126,7624
4126,3342
4126,6317
4126,4550
4126,8969
4126,5219
4126,1505
4126,1319
4126,101
4126,5298
4126,1071
4126,9508
4126,8989
4126,5907
4126,10305
4126,8811
4126,6001
4126,7903
4126,3326
4126,7774
4126,4347
4126,4262
4126,4832
4126,8433
4126,5728
4126,2025
4126,5243
4126,11064
4126,8659
4126,1174
4126,8045
4126,10958
4126,3453
4126,6203
7161,3375
7161,6468
7161,3383
7161,8832
7161,8641
7161,9652
7161,2540
7161,8827
7161,8789
4221,3375
4221,10663
4221,6761
4221,10599
4221,10188
4221,2025
4221,9463
4221,3281
4221,10099
4221,3327
4221,2948
4221,9476
4221,5394
4221,4150
4221,3507
4221,2561
4221,9780
4221,2699
4221,6382
4221,4796
4221,5877
4221,56
4221,5254
4221,10320
4221,6643
4221,5879
4221,5894
4221,3867
4221,7832
4221,9652
4221,3600
4221,2639
4221,6753
4221,7673
4221,4663
4221,294
4221,4129
4221,1859
4221,2359
4221,10547
4221,8024
4221,7392
4221,2074
4221,10380
4221,9248
4221,5711
4221,2299
4221,2540
4221,3817
4221,4605
4221,2237
4221,2460
4221,3696
4221,9156
4221,6878
4221,9801
4221,2387
4221,8789
4221,5243
4221,10509
4221,6488
4221,4832
4221,2936
4221,7965
374,3375
374,337
374,4127
374,7671
374,2557
374,9429
6524,3375
6524,5264
6524,4129
6524,2636
6524,5435
6524,2948
6524,3401
6524,4550
6524,7965
6524,8010
6524,7679
6524,4992
6524,5141
6524,56
6524,9433
6524,5298
6524,4173
6524,9508
6524,9116
6524,7248
6524,5993
6524,6229
6524,9032
6524,4796
6524,59
6524,6894
6524,3414
6524,11243
6524,9248
6524,2354
6524,6470
6524,10188
6524,7081
6524,1952
6524,2359
6524,5313
6524,10547
6524,1185
6524,2066
6524,10380
6524,8045
6524,2540
6524,2548
6524,10663
6524,4144
6524,8789
6524,5243
6524,6488
2338,3375
2338,7059
2338,10188
2338,2025
2338,5703
2338,4796
2338,5243
2338,9032
2338,2359
2338,5313
2338,1185
2338,2066
2338,4144
2338,6878
2338,2387
2338,8789
8827,3375
8827,7293
8827,4374
8827,9173
8827,2262
8827,9801
8827,6643
8827,7046
8827,7266
8827,5596
8827,4463
8827,10093
8827,6226
8827,2309
8827,2074
8827,6488
8827,7958
8827,6324
8827,5715
8827,5703
8827,3401
8827,7601
8827,8370
8827,3261
8827,8446
8827,5885
8827,7965
8827,7607
8827,10346
8827,5219
8827,6205
8827,4784
8827,2059
8827,3300
8827,10126
8827,7263
8827,8130
8827,4508
8827,4173
8827,5307
8827,6696
8827,9116
8827,2489
8827,11124
8827,5706
8827,2470
8827,6625
8827,9032
8827,4796
8827,11093
8827,9763
8827,6001
8827,2109
8827,9866
8827,10579
8827,4296
8827,1048
8827,186
8827,5883
8827,6683
8827,6062
8827,230
8827,4235
8827,3291
8827,2387
8827,1859
8827,10547
8827,2116
8827,8641
8827,3817
8827,7673
8827,4790
8827,8832
8827,2005
8827,7081
8827,9652
8827,5423
8827,9472
8827,1049
8827,1336
8827,9925
8827,8772
8827,8281
8827,8433
8827,4465
8827,7161
4796,3375
4796,10663
4796,1997
4796,4221
4796,5264
4796,2338
4796,6490
4796,10188
4796,2706
4796,2074
4796,2066
4796,5313
4796,7051
4796,5715
4796,10320
4796,2948
4796,5703
4796,9072
4796,8446
4796,5885
4796,7965
4796,7679
4796,8735
4796,502
4796,4154
4796,9508
4796,9712
4796,9116
4796,7248
4796,5711
4796,9032
4796,4139
4796,10283
4796,6894
4796,2025
4796,2540
4796,9652
4796,8358
4796,6470
4796,6524
4796,5394
4796,8827
4796,4161
4796,6062
4796,2109
4796,5879
4796,11004
4796,5243
4796,8265
4796,10077
4796,2305
4796,64
4796,1859
4796,2359
4796,1185
4796,6004
4796,10380
4796,2299
4796,666
4796,4117
4796,8433
4796,2460
4796,4144
4796,2387
4796,8789
4796,6682
4796,10566
4796,4832
4796,8772
4796,8926
4796,10547
6062,3375
6062,10663
6062,5264
6062,7289
6062,3311
6062,7965
6062,9031
6062,502
6062,4154
6062,6696
6062,9712
6062,3293
6062,4132
6062,4796
6062,1185
6062,8827
6062,5403
6062,1859
6062,2359
6062,10380
6062,9156
6062,2387
6062,8789
6062,6682
6062,4832
5879,3375
5879,4221
5879,294
5879,6488
5879,2948
5879,5254
5879,10509
5879,9433
5879,4796
5879,9476
5879,7392
5879,4148
5879,5894
5879,8566
5879,2548
5879,10599
5879,7673
5879,2237
5879,5394
5879,10188
5879,2025
5879,2540
5879,9652
5879,3867
5879,5243
5879,5313
5879,2066
5879,10380
5879,6468
5879,10663
5879,9156
5879,8789
5879,10547
8265,3375
8265,5928
8265,6643
8265,8401
8265,7289
8265,3311
8265,5703
8265,3401
8265,4550
8265,8446
8265,7965
8265,6878
8265,8832
8265,4132
8265,5711
8265,8989
8265,4796
8265,3696
8265,3327
8265,3374
8265,1859
8265,9650
8265,9652
8265,5243
8265,8433
8265,10566
8265,4173
8265,10188
8265,10547
8265,8045
8265,7252
8265,6629
8265,10663
8265,4815
8265,5423
8265,9116
8265,2159
8265,6488
8265,2540
10380,3375
10380,7293
10380,2558
10380,8006
10380,7243
10380,7858
10380,4221
10380,2282
10380,8620
10380,8354
10380,4374
10380,9173
10380,1240
10380,3655
10380,2262
10380,8745
10380,2120
10380,9801
10380,6643
10380,2636
10380,6490
10380,294
10380,7527
10380,7294
10380,2066
10380,6211
10380,3875
10380,7251
10380,3854
10380,10320
10380,2948
10380,3401
10380,4924
10380,4550
10380,8370
10380,3261
10380,8446
10380,7965
10380,10350
10380,7679
10380,10346
10380,5219
10380,2655
10380,502
10380,4138
10380,5875
10380,9449
10380,10813
10380,2059
10380,3300
10380,56
10380,10509
10380,10113
10380,7263
10380,4508
10380,4173
10380,3368
10380,1921
10380,6651
10380,9116
10380,5993
10380,1973
10380,4139
10380,4796
10380,2819
10380,8746
10380,9780
10380,10411
10380,2109
10380,3414
10380,6210
10380,1048
10380,5883
10380,11243
10380,3744
10380,8851
10380,6636
10380,10454
10380,2354
10380,3424
10380,6524
10380,6062
10380,8566
10380,11004
10380,9453
10380,3291
10380,2387
10380,1859
10380,10599
10380,2116
10380,3817
10380,3600
10380,8947
10380,4117
10380,2133
10380,8772
10380,2237
10380,5394
10380,8704
10380,5879
10380,4832
10380,5723
10380,9953
10380,9156
10380,8433
10380,2305
10380,9472
10380,8557
10380,9652
10380,2294
10380,6692
4144,3375
4144,3655
4144,6643
4144,2338
4144,4989
4144,2948
4144,7630
4144,7679
4144,8390
4144,4796
4144,6004
4144,3326
4144,6524
4144,8566
4144,10599
4144,10188
4144,2540
4144,9386
4144,5403
4144,5243
4144,2359
4144,1185
4144,2066
4144,2548
4144,8433
4144,2387
4144,8789
4144,4832
4132,3375
4132,10663
4132,6468
4132,7289
4132,2706
4132,9924
4132,9671
4132,7965
4132,7679
4132,5219
4132,4154
4132,4508
4132,6696
4132,5049
4132,2542
4132,7013
4132,6062
4132,8265
4132,1859
4132,4790
4132,9314
4132,8789
8772,3375
8772,8006
8772,9173
8772,6643
8772,5596
8772,10093
8772,4233
8772,9468
8772,2309
8772,2359
8772,6488
8772,4237
8772,5313
8772,1934
8772,9472
8772,11076
8772,7601
8772,8446
8772,5885
8772,7607
8772,6759
8772,10350
8772,4815
8772,10346
8772,5219
8772,2059
8772,2041
8772,7263
8772,5307
8772,6651
8772,4139
8772,4796
8772,4143
8772,10417
8772,10411
8772,6001
8772,2109
8772,3414
8772,11068
8772,8926
8772,4151
8772,10446
8772,10454
8772,4235
8772,4332
8772,3291
8772,2387
8772,2116
8772,3533
8772,9652
8772,6192
8772,2540
8772,9953
8772,8704
8772,8827
8772,7673
8772,9571
8772,8659
8772,10380
8772,8045
8772,10958
8772,2237
8772,8789
8772,6692
7965,3375
7965,1997
7965,4221
7965,3655
7965,10188
7965,9468
7965,5313
7965,7958
7965,7051
7965,10320
7965,2948
7965,3401
7965,6894
7965,7013
7965,10599
7965,502
7965,2025
7965,8010
7965,5560
7965,9476
7965,7248
7965,6524
7965,5394
7965,5141
7965,8827
7965,9712
7965,2561
7965,5403
7965,4796
7965,3293
7965,6062
7965,56
7965,9508
7965,3867
7965,4250
7965,9652
7965,5243
7965,3600
7965,9032
7965,4663
7965,10411
7965,9116
7965,8265
7965,2305
7965,1859
7965,2359
7965,1185
7965,2066
7965,10380
7965,5711
7965,7133
7965,10482
7965,2354
7965,2548
7965,2037
7965,10591
7965,10663
7965,2460
7965,9156
7965,4132
7965,2387
7965,8789
7965,10566
7965,4832
7965,2922
7965,8433
7965,7679
7965,11243
7965,8926
7965,10547
7965,9248
912,3375
912,5243
912,2354
912,5254
912,7673
912,7779
912,213
912,9833
10246,7320
10246,9996
10246,3892
10246,7830
10246,1099
10246,6214
10246,8869
10246,10897
7320,10246
7320,5184
7320,1604
7320,8067
7320,8737
7320,4015
7320,9382
7320,9257
7320,3986
7320,5416
7320,8274
7320,1387
7320,4771
7320,8383
7320,7367
7320,9777
7320,11132
7320,10533
7320,1705
7320,7830
7320,819
7320,1706
7320,7807
7320,2496
7320,1099
7320,10759
7320,9473
7320,6873
7320,1723
7320,10958
7320,10774
7320,11266
7320,1360
9996,10246
9996,11310
9996,7141
9996,9961
9996,8317
9996,5019
9996,9643
9996,4165
9996,7996
9996,7249
9996,10213
9996,6769
9996,6250
3892,10246
3892,7280
3892,11058
3892,1099
3892,6214
7830,10246
7830,7320
7830,11229
7830,11268
7830,9382
7830,2036
7830,8270
7830,6725
7830,1099
7830,9446
1099,10246
1099,7320
1099,8072
1099,8869
1099,10897
1099,3966
1099,6725
1099,3892
1099,7830
1099,5364
1099,11058
1099,6214
1099,7651
6214,10246
6214,8869
6214,3489
6214,7306
6214,3892
6214,1099
6214,5364
8869,10246
8869,9271
8869,6472
8869,3449
8869,5196
8869,11092
8869,6930
8869,3787
8869,7697
8869,3388
8869,1099
8869,903
8869,6214
8869,10976
8869,7890
10897,10246
10897,9131
10897,1956
10897,10754
10897,8220
10897,1099
10897,8045
4115,5099
4115,3830
4115,8045
5099,4115
5099,8334
5099,9082
5099,11043
5099,10701
5099,1078
5099,9748
5099,4493
5099,8300
5099,8045
3830,4115
3830,7801
3830,9758
3830,1564
3830,1518
3830,11121
3830,6817
3830,669
3830,10957
3830,6945
3830,878
3830,11228
3830,4407
3830,8045
3830,6517
3830,4515
3830,5567
3830,10774
3830,7870
3830,10103
3830,9980
8009,9018
8009,10278
8009,7486
8009,10269
8009,5030
8009,575
8009,5168
8009,3846
8009,11189
8009,5279
8009,3303
8009,9429
8009,1457
8009,8045
8009,1146
8009,7962
8009,5958
8009,2979
8009,1059
8009,2563
8009,9874
9018,8009
9018,3873
9018,1515
9018,10278
9018,589
9018,6695
9018,9142
9018,6684
9018,5224
9018,1247
9018,2563
9018,6933
9018,4714
9018,4674
9018,276
9018,4767
9018,5987
9018,6710
9018,5093
9018,40
9018,5958
9018,988
9018,10017
9018,7486
9018,415
9018,1110
9018,5020
9018,2560
9018,7170
9018,1011
9018,7973
9018,5950
9018,10269
9018,8118
9018,9736
9018,4696
10278,8009
10278,698
10278,7178
10278,10269
10278,9018
10278,575
10278,4727
10278,10017
10278,7962
10278,3318
10278,7486
10278,921
10278,5093
10278,8045
10278,276
10278,9441
10278,11227
10278,5958
10278,2715
10278,7580
7486,8009
7486,1144
7486,10404
7486,9874
7486,4574
7486,10278
7486,11003
7486,7580
7486,6523
7486,6817
7486,2461
7486,5958
7486,8569
7486,2648
7486,2164
7486,10017
7486,3846
7486,575
7486,10269
7486,1753
7486,1132
7486,5093
7486,8045
7486,1110
7486,1059
